CountyCode,CountyName,DistrictCode,DistrictName,SchoolCode,SchoolName,HIBNature,HIBAlleged,HIBConfirmed,TotalHIBInvestigations,Year
01,ATLANTIC,1310,EGG HARBOR TWP,005,EGG HARBOR TOWNSHIP HIGH SCHOOL,No Identified Nature,1,0,1,2017-18
01,ATLANTIC,1310,EGG HARBOR TWP,005,EGG HARBOR TOWNSHIP HIGH SCHOOL,Other,1,1,2,2017-18
01,ATLANTIC,1310,EGG HARBOR TWP,005,EGG HARBOR TOWNSHIP HIGH SCHOOL,Race,0,1,1,2017-18
01,ATLANTIC,1310,EGG HARBOR TWP,005,EGG HARBOR TOWNSHIP HIGH SCHOOL,Religion,0,1,1,2017-18
01,ATLANTIC,1310,EGG HARBOR TWP,005,EGG HARBOR TOWNSHIP HIGH SCHOOL,Sexual Orientation,0,1,1,2017-18
01,ATLANTIC,1310,EGG HARBOR TWP,033,CLAYTON J. DAVENPORT ELEMENTARY SCHOOL,Ancestry,0,0,0,2017-18
01,ATLANTIC,1310,EGG HARBOR TWP,033,CLAYTON J. DAVENPORT ELEMENTARY SCHOOL,Disability,0,0,0,2017-18
01,ATLANTIC,1310,EGG HARBOR TWP,033,CLAYTON J. DAVENPORT ELEMENTARY SCHOOL,Gender,0,0,0,2017-18
01,ATLANTIC,1310,EGG HARBOR TWP,033,CLAYTON J. DAVENPORT ELEMENTARY SCHOOL,No Identified Nature,0,0,0,2017-18
01,ATLANTIC,1310,EGG HARBOR TWP,033,CLAYTON J. DAVENPORT ELEMENTARY SCHOOL,Other,0,0,0,2017-18
01,ATLANTIC,1310,EGG HARBOR TWP,033,CLAYTON J. DAVENPORT ELEMENTARY SCHOOL,Race,0,0,0,2017-18
01,ATLANTIC,1310,EGG HARBOR TWP,033,CLAYTON J. DAVENPORT ELEMENTARY SCHOOL,Religion,0,0,0,2017-18
01,ATLANTIC,1310,EGG HARBOR TWP,033,CLAYTON J. DAVENPORT ELEMENTARY SCHOOL,Sexual Orientation,0,0,0,2017-18
01,ATLANTIC,1310,EGG HARBOR TWP,035,E. H. SLAYBAUGH ELEMENTARY SCHOOL,Ancestry,0,0,0,2017-18
01,ATLANTIC,1310,EGG HARBOR TWP,035,E. H. SLAYBAUGH ELEMENTARY SCHOOL,Disability,0,0,0,2017-18
01,ATLANTIC,1310,EGG HARBOR TWP,035,E. H. SLAYBAUGH ELEMENTARY SCHOOL,Gender,0,0,0,2017-18
01,ATLANTIC,1310,EGG HARBOR TWP,035,E. H. SLAYBAUGH ELEMENTARY SCHOOL,No Identified Nature,0,0,0,2017-18
01,ATLANTIC,1310,EGG HARBOR TWP,035,E. H. SLAYBAUGH ELEMENTARY SCHOOL,Other,0,0,0,2017-18
01,ATLANTIC,1310,EGG HARBOR TWP,035,E. H. SLAYBAUGH ELEMENTARY SCHOOL,Race,0,0,0,2017-18
01,ATLANTIC,1310,EGG HARBOR TWP,035,E. H. SLAYBAUGH ELEMENTARY SCHOOL,Religion,0,0,0,2017-18
01,ATLANTIC,1310,EGG HARBOR TWP,035,E. H. SLAYBAUGH ELEMENTARY SCHOOL,Sexual Orientation,0,0,0,2017-18
01,ATLANTIC,1310,EGG HARBOR TWP,038,ALDER AVENUE MIDDLE SCHOOL,Ancestry,0,0,0,2017-18
01,ATLANTIC,1310,EGG HARBOR TWP,038,ALDER AVENUE MIDDLE SCHOOL,Disability,1,3,4,2017-18
01,ATLANTIC,1310,EGG HARBOR TWP,038,ALDER AVENUE MIDDLE SCHOOL,Gender,0,0,0,2017-18
01,ATLANTIC,1310,EGG HARBOR TWP,038,ALDER AVENUE MIDDLE SCHOOL,No Identified Nature,0,0,0,2017-18
01,ATLANTIC,1310,EGG HARBOR TWP,038,ALDER AVENUE MIDDLE SCHOOL,Other,2,3,5,2017-18
01,ATLANTIC,1310,EGG HARBOR TWP,038,ALDER AVENUE MIDDLE SCHOOL,Race,1,2,3,2017-18
01,ATLANTIC,1310,EGG HARBOR TWP,038,ALDER AVENUE MIDDLE SCHOOL,Religion,0,0,0,2017-18
01,ATLANTIC,1310,EGG HARBOR TWP,038,ALDER AVENUE MIDDLE SCHOOL,Sexual Orientation,1,0,1,2017-18
01,ATLANTIC,1310,EGG HARBOR TWP,039,FERNWOOD AVENUE MIDDLE SCHOOL,Ancestry,0,1,1,2017-18
01,ATLANTIC,1310,EGG HARBOR TWP,039,FERNWOOD AVENUE MIDDLE SCHOOL,Disability,0,0,0,2017-18
01,ATLANTIC,1310,EGG HARBOR TWP,039,FERNWOOD AVENUE MIDDLE SCHOOL,Gender,0,0,0,2017-18
01,ATLANTIC,1310,EGG HARBOR TWP,039,FERNWOOD AVENUE MIDDLE SCHOOL,No Identified Nature,0,0,0,2017-18
01,ATLANTIC,1310,EGG HARBOR TWP,039,FERNWOOD AVENUE MIDDLE SCHOOL,Other,4,4,8,2017-18
01,ATLANTIC,1310,EGG HARBOR TWP,039,FERNWOOD AVENUE MIDDLE SCHOOL,Race,1,1,2,2017-18
01,ATLANTIC,1310,EGG HARBOR TWP,039,FERNWOOD AVENUE MIDDLE SCHOOL,Religion,0,0,0,2017-18
01,ATLANTIC,1310,EGG HARBOR TWP,039,FERNWOOD AVENUE MIDDLE SCHOOL,Sexual Orientation,2,1,3,2017-18
01,ATLANTIC,1310,EGG HARBOR TWP,045,DR. JOYANNE D. MILLER ELEMENTARY SCHOOL,Ancestry,0,0,0,2017-18
01,ATLANTIC,1310,EGG HARBOR TWP,045,DR. JOYANNE D. MILLER ELEMENTARY SCHOOL,Disability,0,0,0,2017-18
01,ATLANTIC,1310,EGG HARBOR TWP,045,DR. JOYANNE D. MILLER ELEMENTARY SCHOOL,Gender,0,0,0,2017-18
01,ATLANTIC,1310,EGG HARBOR TWP,045,DR. JOYANNE D. MILLER ELEMENTARY SCHOOL,No Identified Nature,1,0,1,2017-18
01,ATLANTIC,1310,EGG HARBOR TWP,045,DR. JOYANNE D. MILLER ELEMENTARY SCHOOL,Other,0,3,3,2017-18
01,ATLANTIC,1310,EGG HARBOR TWP,045,DR. JOYANNE D. MILLER ELEMENTARY SCHOOL,Race,0,1,1,2017-18
01,ATLANTIC,1310,EGG HARBOR TWP,045,DR. JOYANNE D. MILLER ELEMENTARY SCHOOL,Religion,0,0,0,2017-18
01,ATLANTIC,1310,EGG HARBOR TWP,045,DR. JOYANNE D. MILLER ELEMENTARY SCHOOL,Sexual Orientation,0,0,0,2017-18
01,ATLANTIC,1310,EGG HARBOR TWP,050,H. RUSSEL SWIFT ELEMENTARY SCHOOL,Ancestry,0,0,0,2017-18
01,ATLANTIC,1310,EGG HARBOR TWP,050,H. RUSSEL SWIFT ELEMENTARY SCHOOL,Disability,0,0,0,2017-18
01,ATLANTIC,1310,EGG HARBOR TWP,050,H. RUSSEL SWIFT ELEMENTARY SCHOOL,Gender,0,0,0,2017-18
01,ATLANTIC,1310,EGG HARBOR TWP,050,H. RUSSEL SWIFT ELEMENTARY SCHOOL,No Identified Nature,0,0,0,2017-18
01,ATLANTIC,1310,EGG HARBOR TWP,050,H. RUSSEL SWIFT ELEMENTARY SCHOOL,Other,0,0,0,2017-18
01,ATLANTIC,1310,EGG HARBOR TWP,050,H. RUSSEL SWIFT ELEMENTARY SCHOOL,Race,0,0,0,2017-18
01,ATLANTIC,1310,EGG HARBOR TWP,050,H. RUSSEL SWIFT ELEMENTARY SCHOOL,Religion,0,0,0,2017-18
01,ATLANTIC,1310,EGG HARBOR TWP,050,H. RUSSEL SWIFT ELEMENTARY SCHOOL,Sexual Orientation,0,0,0,2017-18
01,ATLANTIC,1410,ESTELL MANOR CITY,050,ESTELL MANOR ELEMENTARY SCHOOL,Ancestry,0,0,0,2017-18
01,ATLANTIC,1410,ESTELL MANOR CITY,050,ESTELL MANOR ELEMENTARY SCHOOL,Disability,0,0,0,2017-18
01,ATLANTIC,1410,ESTELL MANOR CITY,050,ESTELL MANOR ELEMENTARY SCHOOL,Gender,0,0,0,2017-18
01,ATLANTIC,1410,ESTELL MANOR CITY,050,ESTELL MANOR ELEMENTARY SCHOOL,No Identified Nature,6,0,6,2017-18
01,ATLANTIC,1410,ESTELL MANOR CITY,050,ESTELL MANOR ELEMENTARY SCHOOL,Other,0,0,0,2017-18
01,ATLANTIC,1410,ESTELL MANOR CITY,050,ESTELL MANOR ELEMENTARY SCHOOL,Race,0,2,2,2017-18
01,ATLANTIC,1410,ESTELL MANOR CITY,050,ESTELL MANOR ELEMENTARY SCHOOL,Religion,0,0,0,2017-18
01,ATLANTIC,1410,ESTELL MANOR CITY,050,ESTELL MANOR ELEMENTARY SCHOOL,Sexual Orientation,0,0,0,2017-18
01,ATLANTIC,1540,FOLSOM BORO,050,FOLSOM ELEMENTARY SCHOOL,Ancestry,0,0,0,2017-18
01,ATLANTIC,1540,FOLSOM BORO,050,FOLSOM ELEMENTARY SCHOOL,Disability,0,0,0,2017-18
01,ATLANTIC,1540,FOLSOM BORO,050,FOLSOM ELEMENTARY SCHOOL,Gender,0,0,0,2017-18
01,ATLANTIC,1540,FOLSOM BORO,050,FOLSOM ELEMENTARY SCHOOL,No Identified Nature,3,0,3,2017-18
01,ATLANTIC,1540,FOLSOM BORO,050,FOLSOM ELEMENTARY SCHOOL,Other,1,0,1,2017-18
01,ATLANTIC,1540,FOLSOM BORO,050,FOLSOM ELEMENTARY SCHOOL,Race,0,0,0,2017-18
01,ATLANTIC,1540,FOLSOM BORO,050,FOLSOM ELEMENTARY SCHOOL,Religion,0,0,0,2017-18
01,ATLANTIC,1540,FOLSOM BORO,050,FOLSOM ELEMENTARY SCHOOL,Sexual Orientation,0,0,0,2017-18
01,ATLANTIC,1690,GALLOWAY TWP,015,ARTHUR RANN ELEMENTARY SCHOOL,Ancestry,0,1,1,2017-18
01,ATLANTIC,1690,GALLOWAY TWP,015,ARTHUR RANN ELEMENTARY SCHOOL,Disability,0,0,0,2017-18
01,ATLANTIC,1690,GALLOWAY TWP,015,ARTHUR RANN ELEMENTARY SCHOOL,Gender,0,0,0,2017-18
01,ATLANTIC,1690,GALLOWAY TWP,015,ARTHUR RANN ELEMENTARY SCHOOL,No Identified Nature,0,0,0,2017-18
01,ATLANTIC,1690,GALLOWAY TWP,015,ARTHUR RANN ELEMENTARY SCHOOL,Other,3,2,5,2017-18
01,ATLANTIC,1690,GALLOWAY TWP,015,ARTHUR RANN ELEMENTARY SCHOOL,Race,0,1,1,2017-18
01,ATLANTIC,1690,GALLOWAY TWP,015,ARTHUR RANN ELEMENTARY SCHOOL,Religion,0,1,1,2017-18
01,ATLANTIC,1690,GALLOWAY TWP,015,ARTHUR RANN ELEMENTARY SCHOOL,Sexual Orientation,0,1,1,2017-18
01,ATLANTIC,1690,GALLOWAY TWP,016,GALLOWAY TOWNSHIP MIDDLE SCHOOL,Ancestry,2,0,2,2017-18
01,ATLANTIC,1690,GALLOWAY TWP,016,GALLOWAY TOWNSHIP MIDDLE SCHOOL,Disability,1,1,2,2017-18
01,ATLANTIC,1690,GALLOWAY TWP,016,GALLOWAY TOWNSHIP MIDDLE SCHOOL,Gender,0,0,0,2017-18
01,ATLANTIC,1690,GALLOWAY TWP,016,GALLOWAY TOWNSHIP MIDDLE SCHOOL,No Identified Nature,0,0,0,2017-18
01,ATLANTIC,1690,GALLOWAY TWP,016,GALLOWAY TOWNSHIP MIDDLE SCHOOL,Other,2,3,5,2017-18
01,ATLANTIC,1690,GALLOWAY TWP,016,GALLOWAY TOWNSHIP MIDDLE SCHOOL,Race,2,0,2,2017-18
01,ATLANTIC,1690,GALLOWAY TWP,016,GALLOWAY TOWNSHIP MIDDLE SCHOOL,Religion,0,0,0,2017-18
01,ATLANTIC,1690,GALLOWAY TWP,016,GALLOWAY TOWNSHIP MIDDLE SCHOOL,Sexual Orientation,1,3,4,2017-18
01,ATLANTIC,1690,GALLOWAY TWP,040,POMONA PRESCHOOL,Ancestry,0,0,0,2017-18
01,ATLANTIC,1690,GALLOWAY TWP,040,POMONA PRESCHOOL,Disability,0,0,0,2017-18
01,ATLANTIC,1690,GALLOWAY TWP,040,POMONA PRESCHOOL,Gender,0,0,0,2017-18
01,ATLANTIC,1690,GALLOWAY TWP,040,POMONA PRESCHOOL,No Identified Nature,0,0,0,2017-18
01,ATLANTIC,1690,GALLOWAY TWP,040,POMONA PRESCHOOL,Other,0,0,0,2017-18
01,ATLANTIC,1690,GALLOWAY TWP,040,POMONA PRESCHOOL,Race,0,0,0,2017-18
01,ATLANTIC,1690,GALLOWAY TWP,040,POMONA PRESCHOOL,Religion,0,0,0,2017-18
01,ATLANTIC,1690,GALLOWAY TWP,040,POMONA PRESCHOOL,Sexual Orientation,0,0,0,2017-18
01,ATLANTIC,1690,GALLOWAY TWP,045,REEDS ROAD ELEMENTARY SCHOOL,Ancestry,0,2,2,2017-18
01,ATLANTIC,1690,GALLOWAY TWP,045,REEDS ROAD ELEMENTARY SCHOOL,Disability,1,0,1,2017-18
01,ATLANTIC,1690,GALLOWAY TWP,045,REEDS ROAD ELEMENTARY SCHOOL,Gender,0,1,1,2017-18
01,ATLANTIC,1690,GALLOWAY TWP,045,REEDS ROAD ELEMENTARY SCHOOL,No Identified Nature,0,0,0,2017-18
01,ATLANTIC,1690,GALLOWAY TWP,045,REEDS ROAD ELEMENTARY SCHOOL,Other,1,0,1,2017-18
01,ATLANTIC,1690,GALLOWAY TWP,045,REEDS ROAD ELEMENTARY SCHOOL,Race,1,2,3,2017-18
01,ATLANTIC,1690,GALLOWAY TWP,045,REEDS ROAD ELEMENTARY SCHOOL,Religion,0,0,0,2017-18
01,ATLANTIC,1690,GALLOWAY TWP,045,REEDS ROAD ELEMENTARY SCHOOL,Sexual Orientation,0,0,0,2017-18
01,ATLANTIC,1690,GALLOWAY TWP,046,ROLAND ROGERS ELEMENTARY SCHOOL,Ancestry,0,0,0,2017-18
01,ATLANTIC,1690,GALLOWAY TWP,046,ROLAND ROGERS ELEMENTARY SCHOOL,Disability,6,0,6,2017-18
01,ATLANTIC,1690,GALLOWAY TWP,046,ROLAND ROGERS ELEMENTARY SCHOOL,Gender,0,0,0,2017-18
01,ATLANTIC,1690,GALLOWAY TWP,046,ROLAND ROGERS ELEMENTARY SCHOOL,No Identified Nature,0,0,0,2017-18
01,ATLANTIC,1690,GALLOWAY TWP,046,ROLAND ROGERS ELEMENTARY SCHOOL,Other,7,0,7,2017-18
01,ATLANTIC,1690,GALLOWAY TWP,046,ROLAND ROGERS ELEMENTARY SCHOOL,Race,6,0,6,2017-18
01,ATLANTIC,1690,GALLOWAY TWP,046,ROLAND ROGERS ELEMENTARY SCHOOL,Religion,0,0,0,2017-18
01,ATLANTIC,1690,GALLOWAY TWP,046,ROLAND ROGERS ELEMENTARY SCHOOL,Sexual Orientation,2,0,2,2017-18
01,ATLANTIC,1690,GALLOWAY TWP,048,SMITHVILLE ELEMENTARY SCHOOL,Ancestry,0,0,0,2017-18
01,ATLANTIC,1690,GALLOWAY TWP,048,SMITHVILLE ELEMENTARY SCHOOL,Disability,0,0,0,2017-18
01,ATLANTIC,1690,GALLOWAY TWP,048,SMITHVILLE ELEMENTARY SCHOOL,Gender,1,0,1,2017-18
01,ATLANTIC,1690,GALLOWAY TWP,048,SMITHVILLE ELEMENTARY SCHOOL,No Identified Nature,0,0,0,2017-18
01,ATLANTIC,1690,GALLOWAY TWP,048,SMITHVILLE ELEMENTARY SCHOOL,Other,0,2,2,2017-18
01,ATLANTIC,1690,GALLOWAY TWP,048,SMITHVILLE ELEMENTARY SCHOOL,Race,1,0,1,2017-18
01,ATLANTIC,1690,GALLOWAY TWP,048,SMITHVILLE ELEMENTARY SCHOOL,Religion,0,0,0,2017-18
01,ATLANTIC,1690,GALLOWAY TWP,048,SMITHVILLE ELEMENTARY SCHOOL,Sexual Orientation,1,0,1,2017-18
01,ATLANTIC,1790,GREATER EGG HARBOR REG,040,ABSEGAMI HIGH SCHOOL,Ancestry,0,0,0,2017-18
01,ATLANTIC,1790,GREATER EGG HARBOR REG,040,ABSEGAMI HIGH SCHOOL,Disability,0,0,0,2017-18
01,ATLANTIC,1790,GREATER EGG HARBOR REG,040,ABSEGAMI HIGH SCHOOL,Gender,0,2,2,2017-18
01,ATLANTIC,1790,GREATER EGG HARBOR REG,040,ABSEGAMI HIGH SCHOOL,No Identified Nature,6,0,6,2017-18
01,ATLANTIC,1790,GREATER EGG HARBOR REG,040,ABSEGAMI HIGH SCHOOL,Other,0,3,3,2017-18
01,ATLANTIC,1790,GREATER EGG HARBOR REG,040,ABSEGAMI HIGH SCHOOL,Race,0,1,1,2017-18
01,ATLANTIC,1790,GREATER EGG HARBOR REG,040,ABSEGAMI HIGH SCHOOL,Religion,0,0,0,2017-18
01,ATLANTIC,1790,GREATER EGG HARBOR REG,040,ABSEGAMI HIGH SCHOOL,Sexual Orientation,0,2,2,2017-18
01,ATLANTIC,1790,GREATER EGG HARBOR REG,050,OAKCREST HIGH SCHOOL,Ancestry,0,0,0,2017-18
01,ATLANTIC,1790,GREATER EGG HARBOR REG,050,OAKCREST HIGH SCHOOL,Disability,0,0,0,2017-18
01,ATLANTIC,1790,GREATER EGG HARBOR REG,050,OAKCREST HIGH SCHOOL,Gender,0,0,0,2017-18
01,ATLANTIC,1790,GREATER EGG HARBOR REG,050,OAKCREST HIGH SCHOOL,No Identified Nature,2,0,2,2017-18
01,ATLANTIC,1790,GREATER EGG HARBOR REG,050,OAKCREST HIGH SCHOOL,Other,1,3,4,2017-18
01,ATLANTIC,1790,GREATER EGG HARBOR REG,050,OAKCREST HIGH SCHOOL,Race,0,1,1,2017-18
01,ATLANTIC,1790,GREATER EGG HARBOR REG,050,OAKCREST HIGH SCHOOL,Religion,0,0,0,2017-18
01,ATLANTIC,1790,GREATER EGG HARBOR REG,050,OAKCREST HIGH SCHOOL,Sexual Orientation,0,0,0,2017-18
01,ATLANTIC,1790,GREATER EGG HARBOR REG,060,CEDAR CREEK HIGH SCHOOL,Ancestry,0,0,0,2017-18
01,ATLANTIC,1790,GREATER EGG HARBOR REG,060,CEDAR CREEK HIGH SCHOOL,Disability,0,0,0,2017-18
01,ATLANTIC,1790,GREATER EGG HARBOR REG,060,CEDAR CREEK HIGH SCHOOL,Gender,0,0,0,2017-18
01,ATLANTIC,1790,GREATER EGG HARBOR REG,060,CEDAR CREEK HIGH SCHOOL,No Identified Nature,0,0,0,2017-18
01,ATLANTIC,1790,GREATER EGG HARBOR REG,060,CEDAR CREEK HIGH SCHOOL,Other,0,0,0,2017-18
01,ATLANTIC,1790,GREATER EGG HARBOR REG,060,CEDAR CREEK HIGH SCHOOL,Race,0,0,0,2017-18
01,ATLANTIC,1790,GREATER EGG HARBOR REG,060,CEDAR CREEK HIGH SCHOOL,Religion,0,0,0,2017-18
01,ATLANTIC,1790,GREATER EGG HARBOR REG,060,CEDAR CREEK HIGH SCHOOL,Sexual Orientation,0,0,0,2017-18
01,ATLANTIC,1940,HAMILTON TWP,055,GEORGE L. HESS EDUCATIONAL COMPLEX,Ancestry,0,0,0,2017-18
01,ATLANTIC,1940,HAMILTON TWP,055,GEORGE L. HESS EDUCATIONAL COMPLEX,Disability,1,0,1,2017-18
01,ATLANTIC,1940,HAMILTON TWP,055,GEORGE L. HESS EDUCATIONAL COMPLEX,Gender,0,2,2,2017-18
01,ATLANTIC,1940,HAMILTON TWP,055,GEORGE L. HESS EDUCATIONAL COMPLEX,No Identified Nature,72,0,72,2017-18
01,ATLANTIC,1940,HAMILTON TWP,055,GEORGE L. HESS EDUCATIONAL COMPLEX,Other,0,1,1,2017-18
01,ATLANTIC,1940,HAMILTON TWP,055,GEORGE L. HESS EDUCATIONAL COMPLEX,Race,1,2,3,2017-18
01,ATLANTIC,1940,HAMILTON TWP,055,GEORGE L. HESS EDUCATIONAL COMPLEX,Religion,0,0,0,2017-18
01,ATLANTIC,1940,HAMILTON TWP,055,GEORGE L. HESS EDUCATIONAL COMPLEX,Sexual Orientation,0,2,2,2017-18
01,ATLANTIC,1940,HAMILTON TWP,060,JOSEPH C SHANER MEMORIAL ELEMENTARY SCHOOL,Ancestry,0,0,0,2017-18
01,ATLANTIC,1940,HAMILTON TWP,060,JOSEPH C SHANER MEMORIAL ELEMENTARY SCHOOL,Disability,0,0,0,2017-18
01,ATLANTIC,1940,HAMILTON TWP,060,JOSEPH C SHANER MEMORIAL ELEMENTARY SCHOOL,Gender,0,0,0,2017-18
01,ATLANTIC,1940,HAMILTON TWP,060,JOSEPH C SHANER MEMORIAL ELEMENTARY SCHOOL,No Identified Nature,0,0,0,2017-18
01,ATLANTIC,1940,HAMILTON TWP,060,JOSEPH C SHANER MEMORIAL ELEMENTARY SCHOOL,Other,0,1,1,2017-18
01,ATLANTIC,1940,HAMILTON TWP,060,JOSEPH C SHANER MEMORIAL ELEMENTARY SCHOOL,Race,0,0,0,2017-18
01,ATLANTIC,1940,HAMILTON TWP,060,JOSEPH C SHANER MEMORIAL ELEMENTARY SCHOOL,Religion,0,0,0,2017-18
01,ATLANTIC,1940,HAMILTON TWP,060,JOSEPH C SHANER MEMORIAL ELEMENTARY SCHOOL,Sexual Orientation,0,0,0,2017-18
01,ATLANTIC,1940,HAMILTON TWP,120,WILLIAM DAVIES MIDDLE SCHOOL,Ancestry,0,1,1,2017-18
01,ATLANTIC,1940,HAMILTON TWP,120,WILLIAM DAVIES MIDDLE SCHOOL,Disability,0,4,4,2017-18
01,ATLANTIC,1940,HAMILTON TWP,120,WILLIAM DAVIES MIDDLE SCHOOL,Gender,0,7,7,2017-18
01,ATLANTIC,1940,HAMILTON TWP,120,WILLIAM DAVIES MIDDLE SCHOOL,No Identified Nature,0,0,0,2017-18
01,ATLANTIC,1940,HAMILTON TWP,120,WILLIAM DAVIES MIDDLE SCHOOL,Other,0,14,14,2017-18
01,ATLANTIC,1940,HAMILTON TWP,120,WILLIAM DAVIES MIDDLE SCHOOL,Race,0,3,3,2017-18
01,ATLANTIC,1940,HAMILTON TWP,120,WILLIAM DAVIES MIDDLE SCHOOL,Religion,0,1,1,2017-18
01,ATLANTIC,1940,HAMILTON TWP,120,WILLIAM DAVIES MIDDLE SCHOOL,Sexual Orientation,0,5,5,2017-18
01,ATLANTIC,1960,HAMMONTON TOWN,030,HAMMONTON EARLY CHILDHOOD EDUCTIONAL CENTER,Ancestry,0,0,0,2017-18
01,ATLANTIC,1960,HAMMONTON TOWN,030,HAMMONTON EARLY CHILDHOOD EDUCTIONAL CENTER,Disability,0,0,0,2017-18
01,ATLANTIC,1960,HAMMONTON TOWN,030,HAMMONTON EARLY CHILDHOOD EDUCTIONAL CENTER,Gender,0,0,0,2017-18
01,ATLANTIC,1960,HAMMONTON TOWN,030,HAMMONTON EARLY CHILDHOOD EDUCTIONAL CENTER,No Identified Nature,0,0,0,2017-18
01,ATLANTIC,1960,HAMMONTON TOWN,030,HAMMONTON EARLY CHILDHOOD EDUCTIONAL CENTER,Other,0,1,1,2017-18
01,ATLANTIC,1960,HAMMONTON TOWN,030,HAMMONTON EARLY CHILDHOOD EDUCTIONAL CENTER,Race,0,0,0,2017-18
01,ATLANTIC,1960,HAMMONTON TOWN,030,HAMMONTON EARLY CHILDHOOD EDUCTIONAL CENTER,Religion,0,0,0,2017-18
01,ATLANTIC,1960,HAMMONTON TOWN,030,HAMMONTON EARLY CHILDHOOD EDUCTIONAL CENTER,Sexual Orientation,0,0,0,2017-18
01,ATLANTIC,1960,HAMMONTON TOWN,050,HAMMONTON HIGH SCHOOL,Ancestry,0,0,0,2017-18
01,ATLANTIC,1960,HAMMONTON TOWN,050,HAMMONTON HIGH SCHOOL,Disability,0,1,1,2017-18
01,ATLANTIC,1960,HAMMONTON TOWN,050,HAMMONTON HIGH SCHOOL,Gender,0,1,1,2017-18
01,ATLANTIC,1960,HAMMONTON TOWN,050,HAMMONTON HIGH SCHOOL,No Identified Nature,2,0,2,2017-18
01,ATLANTIC,1960,HAMMONTON TOWN,050,HAMMONTON HIGH SCHOOL,Other,1,4,5,2017-18
01,ATLANTIC,1960,HAMMONTON TOWN,050,HAMMONTON HIGH SCHOOL,Race,0,0,0,2017-18
01,ATLANTIC,1960,HAMMONTON TOWN,050,HAMMONTON HIGH SCHOOL,Religion,0,0,0,2017-18
01,ATLANTIC,1960,HAMMONTON TOWN,050,HAMMONTON HIGH SCHOOL,Sexual Orientation,0,1,1,2017-18
01,ATLANTIC,1960,HAMMONTON TOWN,055,WARREN E. SOOY JR. ELEMENTARY SCHOOL,Ancestry,0,0,0,2017-18
01,ATLANTIC,1960,HAMMONTON TOWN,055,WARREN E. SOOY JR. ELEMENTARY SCHOOL,Disability,0,0,0,2017-18
01,ATLANTIC,1960,HAMMONTON TOWN,055,WARREN E. SOOY JR. ELEMENTARY SCHOOL,Gender,0,0,0,2017-18
01,ATLANTIC,1960,HAMMONTON TOWN,055,WARREN E. SOOY JR. ELEMENTARY SCHOOL,No Identified Nature,8,0,8,2017-18
01,ATLANTIC,1960,HAMMONTON TOWN,055,WARREN E. SOOY JR. ELEMENTARY SCHOOL,Other,0,4,4,2017-18
01,ATLANTIC,1960,HAMMONTON TOWN,055,WARREN E. SOOY JR. ELEMENTARY SCHOOL,Race,0,0,0,2017-18
01,ATLANTIC,1960,HAMMONTON TOWN,055,WARREN E. SOOY JR. ELEMENTARY SCHOOL,Religion,0,0,0,2017-18
01,ATLANTIC,1960,HAMMONTON TOWN,055,WARREN E. SOOY JR. ELEMENTARY SCHOOL,Sexual Orientation,0,0,0,2017-18
01,ATLANTIC,1960,HAMMONTON TOWN,060,HAMMONTON MIDDLE SCHOOL,Ancestry,0,0,0,2017-18
01,ATLANTIC,1960,HAMMONTON TOWN,060,HAMMONTON MIDDLE SCHOOL,Disability,0,0,0,2017-18
01,ATLANTIC,1960,HAMMONTON TOWN,060,HAMMONTON MIDDLE SCHOOL,Gender,0,2,2,2017-18
01,ATLANTIC,1960,HAMMONTON TOWN,060,HAMMONTON MIDDLE SCHOOL,No Identified Nature,3,0,3,2017-18
01,ATLANTIC,1960,HAMMONTON TOWN,060,HAMMONTON MIDDLE SCHOOL,Other,2,0,2,2017-18
01,ATLANTIC,1960,HAMMONTON TOWN,060,HAMMONTON MIDDLE SCHOOL,Race,0,2,2,2017-18
01,ATLANTIC,1960,HAMMONTON TOWN,060,HAMMONTON MIDDLE SCHOOL,Religion,0,0,0,2017-18
01,ATLANTIC,1960,HAMMONTON TOWN,060,HAMMONTON MIDDLE SCHOOL,Sexual Orientation,0,1,1,2017-18
01,ATLANTIC,2680,LINWOOD CITY,020,BELHAVEN MIDDLE SCHOOL,Ancestry,0,0,0,2017-18
01,ATLANTIC,2680,LINWOOD CITY,020,BELHAVEN MIDDLE SCHOOL,Disability,0,0,0,2017-18
01,ATLANTIC,2680,LINWOOD CITY,020,BELHAVEN MIDDLE SCHOOL,Gender,0,1,1,2017-18
01,ATLANTIC,2680,LINWOOD CITY,020,BELHAVEN MIDDLE SCHOOL,No Identified Nature,9,0,9,2017-18
01,ATLANTIC,2680,LINWOOD CITY,020,BELHAVEN MIDDLE SCHOOL,Other,0,4,4,2017-18
01,ATLANTIC,2680,LINWOOD CITY,020,BELHAVEN MIDDLE SCHOOL,Race,0,0,0,2017-18
01,ATLANTIC,2680,LINWOOD CITY,020,BELHAVEN MIDDLE SCHOOL,Religion,0,0,0,2017-18
01,ATLANTIC,2680,LINWOOD CITY,020,BELHAVEN MIDDLE SCHOOL,Sexual Orientation,0,0,0,2017-18
01,ATLANTIC,2680,LINWOOD CITY,050,SEAVIEW ELEMENTARY SCHOOL,Ancestry,0,0,0,2017-18
01,ATLANTIC,2680,LINWOOD CITY,050,SEAVIEW ELEMENTARY SCHOOL,Disability,0,0,0,2017-18
